filename,plate_text,x,y,w,h,notes
2822.jpg,皖A·D19081,222,504,340,109,ccpd_tilt=87_270
2823.jpg,皖C·F00585,153,518,400,93,ccpd_tilt=90_236
2824.jpg,皖A·D32872,173,470,400,93,ccpd_tilt=90_239
2825.jpg,皖A·D38892,172,474,340,110,ccpd_tilt=91_242
2826.jpg,皖A·F16206,208,472,335,123,ccpd_tilt=95_258
2827.jpg,皖A·D21522,186,513,347,107,ccpd_tilt=88_267
2828.jpg,苏C·D02020,240,513,347,107,ccpd_tilt=90_269
2829.jpg,皖A·D11151,188,515,347,107,ccpd_tilt=92_261
2830.jpg,皖A·DB0321,157,507,327,114,ccpd_tilt=91_265
2831.jpg,皖A·D13789,174,512,391,95,ccpd_tilt=90_262
2832.jpg,皖A·D06691,149,495,391,95,ccpd_tilt=92_251
2833.jpg,皖A·D46087,185,513,378,98,ccpd_tilt=89_249
2834.jpg,皖A·D08815,221,541,405,92,ccpd_tilt=90_251
2835.jpg,皖A·D32872,175,544,374,100,ccpd_tilt=89_264
2836.jpg,皖A·D88321,192,516,374,100,ccpd_tilt=90_262
2837.jpg,皖A·D15577,102,543,337,111,ccpd_tilt=88_260
2838.jpg,皖A·DB8636,171,507,337,111,ccpd_tilt=93_242
2839.jpg,皖A·D19877,184,516,370,101,ccpd_tilt=89_253
2840.jpg,皖A·D80991,123,509,370,101,ccpd_tilt=90_252
2841.jpg,皖A·D12340,181,513,370,100,ccpd_tilt=90_260
2842.jpg,皖A·D41988,154,432,370,100,ccpd_tilt=91_252
2843.jpg,皖A·D11909,187,516,370,101,ccpd_tilt=92_243
2844.jpg,皖A·D50004,156,509,351,107,ccpd_tilt=89_267
2845.jpg,皖A·D32737,214,479,351,106,ccpd_tilt=91_255
2846.jpg,皖A·D41568,228,512,351,106,ccpd_tilt=92_247
2847.jpg,皖A·D13818,183,592,396,94,ccpd_tilt=90_239
2848.jpg,皖A·D61689,162,501,387,96,ccpd_tilt=90_242
2849.jpg,皖B·F06758,204,549,344,108,ccpd_tilt=90_245
2850.jpg,皖A·D15553,184,517,387,96,ccpd_tilt=90_257
2851.jpg,皖A·D43215,174,505,396,94,ccpd_tilt=90_263
2852.jpg,皖A·D51055,160,469,334,112,ccpd_tilt=87_254
2853.jpg,皖A·D51516,100,580,334,111,ccpd_tilt=94_256
2854.jpg,皖A·D58998,156,530,426,88,ccpd_tilt=90_251
2855.jpg,皖A·D26629,135,550,426,88,ccpd_tilt=90_256
2856.jpg,皖A·F03733,180,513,355,105,ccpd_tilt=90_266
2857.jpg,皖A·D10121,188,506,355,105,ccpd_tilt=91_261
2858.jpg,苏C·D02912,133,548,383,97,ccpd_tilt=90_258
2859.jpg,皖A·D11986,211,516,383,97,ccpd_tilt=91_261
2860.jpg,皖A·D19966,119,457,406,92,ccpd_tilt=90_256
2861.jpg,津A·D75251,156,489,406,92,ccpd_tilt=90_257
2862.jpg,皖A·D56066,161,522,392,95,ccpd_tilt=90_258
2863.jpg,皖A·D22666,174,464,392,95,ccpd_tilt=90_259
2864.jpg,皖A·D17187,237,426,379,99,ccpd_tilt=89_261
2865.jpg,贵H·F11111,158,515,379,98,ccpd_tilt=91_259
2866.jpg,皖A·D15922,133,478,416,89,ccpd_tilt=89_253
2867.jpg,皖A·D13888,171,549,328,114,ccpd_tilt=91_266
2868.jpg,皖A·D49894,127,468,316,118,ccpd_tilt=95_232
2869.jpg,皖A·D49637,130,436,371,101,ccpd_tilt=90_264
2870.jpg,皖A·D26528,211,517,338,111,ccpd_tilt=90_254
2871.jpg,皖A·D61066,205,548,338,110,ccpd_tilt=91_257
2872.jpg,皖A·D18577,198,502,338,110,ccpd_tilt=93_239
2873.jpg,皖A·D26399,170,506,352,106,ccpd_tilt=89_258
2874.jpg,皖A·D43383,144,505,388,96,ccpd_tilt=90_250
2875.jpg,皖A·D85076,183,501,352,106,ccpd_tilt=93_233
2876.jpg,皖A·D15566,141,470,345,108,ccpd_tilt=87_265
2877.jpg,皖A·D16880,172,512,345,108,ccpd_tilt=91_256
2878.jpg,皖A·D08815,132,550,345,108,ccpd_tilt=91_261
2879.jpg,皖A·D46880,162,543,427,88,ccpd_tilt=90_262
2880.jpg,皖A·DB0663,242,506,335,112,ccpd_tilt=89_269
2881.jpg,皖A·D26629,184,502,335,111,ccpd_tilt=92_262
2882.jpg,皖A·D88159,214,506,335,112,ccpd_tilt=93_248
2883.jpg,皖A·DB7092,206,511,384,97,ccpd_tilt=89_239
2884.jpg,皖A·D06809,173,534,384,97,ccpd_tilt=90_260
2885.jpg,皖A·D16609,195,517,356,105,ccpd_tilt=91_243
2886.jpg,皖A·D32520,184,516,356,105,ccpd_tilt=92_233
2887.jpg,皖A·D12777,151,483,407,92,ccpd_tilt=90_262
2888.jpg,皖A·D81010,172,486,393,96,ccpd_tilt=90_241
2889.jpg,皖A·D72678,128,486,393,96,ccpd_tilt=90_256
2890.jpg,皖A·F00261,168,494,412,91,ccpd_tilt=90_257
2891.jpg,皖A·D86985,160,582,332,112,ccpd_tilt=92_269
2892.jpg,皖A·D85369,148,548,342,109,ccpd_tilt=87_262
2893.jpg,皖A·D86511,138,543,380,99,ccpd_tilt=90_261
2894.jpg,皖A·D50220,58,470,342,110,ccpd_tilt=91_266
2895.jpg,皖A·D32066,171,465,380,98,ccpd_tilt=91_268
2896.jpg,皖A·D22821,107,513,360,104,ccpd_tilt=93_261
2897.jpg,皖A·D56996,168,496,285,132,ccpd_tilt=97_247
2898.jpg,皖A·D15566,216,507,329,114,ccpd_tilt=87_266
2899.jpg,皖A·D49900,145,507,376,100,ccpd_tilt=89_267
2900.jpg,皖A·DC3882,229,505,326,115,ccpd_tilt=92_250
2901.jpg,皖A·F00758,167,520,389,97,ccpd_tilt=90_255
2902.jpg,皖A·D83868,125,527,389,96,ccpd_tilt=90_258
2903.jpg,皖A·F00211,217,547,389,96,ccpd_tilt=90_264
2904.jpg,皖A·D46656,180,469,353,106,ccpd_tilt=91_244
2905.jpg,皖A·D80892,134,507,403,93,ccpd_tilt=90_248
2906.jpg,苏C·D05276,136,485,418,90,ccpd_tilt=90_254
2907.jpg,皖A·D80991,169,504,394,95,ccpd_tilt=90_262
2908.jpg,皖A·F00129,126,486,381,99,ccpd_tilt=90_258
2909.jpg,皖A·D10188,183,513,381,98,ccpd_tilt=90_261
2910.jpg,皖A·DA1266,171,481,381,99,ccpd_tilt=90_263
2911.jpg,皖A·D09900,187,506,350,107,ccpd_tilt=92_258
2912.jpg,皖A·D15922,167,516,377,100,ccpd_tilt=91_256
2913.jpg,皖A·F00756,136,509,365,103,ccpd_tilt=90_258
2914.jpg,皖A·DB0735,175,513,365,103,ccpd_tilt=91_261
2915.jpg,皖A·D61338,160,548,399,94,ccpd_tilt=89_241
2916.jpg,皖A·F16168,201,513,373,100,ccpd_tilt=91_254
2917.jpg,皖A·D08889,130,550,369,102,ccpd_tilt=89_258
2918.jpg,皖A·D53264,153,518,369,102,ccpd_tilt=91_261
2919.jpg,皖A·F05900,154,543,369,102,ccpd_tilt=92_247
2920.jpg,皖A·DB2768,163,512,369,101,ccpd_tilt=92_252
2921.jpg,皖N·D09722,144,506,369,102,ccpd_tilt=92_256
2922.jpg,皖A·D10826,54,499,220,170,ccpd_tilt=103_239
2923.jpg,皖A·D51188,106,506,330,114,ccpd_tilt=90_253
2924.jpg,皖A·D16609,321,511,327,114,ccpd_tilt=93_249
2925.jpg,皖A·D29292,207,512,354,106,ccpd_tilt=89_268
2926.jpg,皖A·D57566,180,547,354,106,ccpd_tilt=90_258
2927.jpg,皖A·D69090,190,474,354,107,ccpd_tilt=91_256
2928.jpg,皖A·D49666,165,525,404,93,ccpd_tilt=90_238
2929.jpg,皖A·D38811,131,513,340,110,ccpd_tilt=90_256
2930.jpg,皖A·D88233,189,470,340,111,ccpd_tilt=91_250
2931.jpg,皖A·D99066,48,539,277,136,ccpd_tilt=94_258
2932.jpg,皖A·D91998,109,509,386,98,ccpd_tilt=90_245
2933.jpg,皖A·DT1133,258,390,267,156,ccpd_tilt=98_90
2934.jpg,皖A·D15518,152,468,414,91,ccpd_tilt=90_234
2935.jpg,皖A·F00234,174,483,395,95,ccpd_tilt=90_234
2936.jpg,皖A·D35199,125,504,395,95,ccpd_tilt=90_259
2937.jpg,皖A·D11558,181,554,358,105,ccpd_tilt=90_261
2938.jpg,皖A·F02822,171,511,358,105,ccpd_tilt=91_241
2939.jpg,皖A·DB0886,195,549,337,111,ccpd_tilt=90_262
2940.jpg,皖A·D36626,181,517,337,112,ccpd_tilt=92_252
2941.jpg,皖A·D49900,192,465,362,104,ccpd_tilt=89_265
2942.jpg,皖A·D49666,234,506,351,107,ccpd_tilt=93_242
2943.jpg,皖A·D26399,138,559,400,94,ccpd_tilt=90_242
2944.jpg,皖A·D16609,127,506,344,110,ccpd_tilt=92_257
2945.jpg,皖A·D04958,247,354,260,160,ccpd_tilt=104_249
2946.jpg,皖A·D16609,213,505,334,113,ccpd_tilt=92_255
2947.jpg,皖A·D11677,171,507,374,101,ccpd_tilt=88_254
2948.jpg,皖A·D13699,158,470,374,101,ccpd_tilt=89_258
2949.jpg,皖A·D38992,179,506,370,102,ccpd_tilt=89_248
2950.jpg,皖A·F11777,229,509,370,102,ccpd_tilt=90_262
2951.jpg,皖A·DB7092,171,518,370,102,ccpd_tilt=91_241
2952.jpg,皖A·D62208,156,481,420,90,ccpd_tilt=90_261
2953.jpg,皖A·D18612,208,464,328,114,ccpd_tilt=93_253
2954.jpg,皖A·D40010,191,511,341,110,ccpd_tilt=90_268
2955.jpg,皖A·D56008,167,505,387,97,ccpd_tilt=90_254
2956.jpg,皖A·D12398,162,547,387,97,ccpd_tilt=90_258
2957.jpg,皖A·D09991,243,385,352,118,ccpd_tilt=85_254
2958.jpg,皖A·D10010,178,550,348,108,ccpd_tilt=88_264
2959.jpg,皖A·D86986,191,509,348,109,ccpd_tilt=89_251
2960.jpg,皖A·D18996,120,483,396,95,ccpd_tilt=90_257
2961.jpg,皖A·F07000,185,505,338,112,ccpd_tilt=91_256
2962.jpg,皖A·D12929,201,511,338,111,ccpd_tilt=92_250
2963.jpg,皖A·D18885,195,470,363,104,ccpd_tilt=90_266
2964.jpg,皖A·D52566,149,516,363,104,ccpd_tilt=92_243
2965.jpg,皖A·DB0505,156,541,363,104,ccpd_tilt=92_252
2966.jpg,皖A·DB4777,112,511,401,94,ccpd_tilt=90_258
2967.jpg,皖A·D61338,235,523,379,99,ccpd_tilt=91_240
2968.jpg,皖A·D11125,197,506,379,100,ccpd_tilt=91_241
2969.jpg,皖A·DB0866,200,522,379,99,ccpd_tilt=92_236
2970.jpg,皖A·D08212,177,426,312,134,ccpd_tilt=84_258
2971.jpg,皖A·F05900,163,386,366,114,ccpd_tilt=94_251
2972.jpg,皖A·D41988,111,509,392,97,ccpd_tilt=90_256
2973.jpg,粤B·F24960,182,511,352,107,ccpd_tilt=91_261
2974.jpg,皖A·D32066,136,515,367,103,ccpd_tilt=89_252
2975.jpg,皖A·D45580,148,494,460,82,ccpd_tilt=89_242
2976.jpg,皖A·D82258,201,507,345,110,ccpd_tilt=91_252
2977.jpg,皖A·F00469,176,507,375,101,ccpd_tilt=91_255
2978.jpg,皖A·D98718,185,515,375,101,ccpd_tilt=91_256
2979.jpg,皖A·D10222,174,553,375,101,ccpd_tilt=91_260
2980.jpg,皖A·DB7383,165,467,345,109,ccpd_tilt=91_90
2981.jpg,皖A·F09092,159,480,371,102,ccpd_tilt=90_259
2982.jpg,皖A·D13727,184,504,371,102,ccpd_tilt=90_262
2983.jpg,皖A·D86766,159,509,371,102,ccpd_tilt=92_258
2984.jpg,皖A·D26799,178,513,335,112,ccpd_tilt=91_249
2985.jpg,皖A·D00080,154,509,406,93,ccpd_tilt=90_263
2986.jpg,皖A·D19760,156,527,406,93,ccpd_tilt=91_248
2987.jpg,皖A·D04518,172,451,337,124,ccpd_tilt=94_245
2988.jpg,皖A·D13777,146,544,411,92,ccpd_tilt=91_252
2989.jpg,皖A·D97798,193,507,332,114,ccpd_tilt=90_263
2990.jpg,皖A·DB8732,161,504,356,106,ccpd_tilt=90_254
2991.jpg,皖A·D05310,177,509,356,107,ccpd_tilt=92_250
2992.jpg,皖A·D11596,141,507,356,106,ccpd_tilt=94_238
2993.jpg,皖A·D88198,174,520,397,96,ccpd_tilt=90_257
2994.jpg,皖A·D15998,197,515,342,110,ccpd_tilt=90_258
2995.jpg,皖A·D49590,214,468,342,110,ccpd_tilt=91_249
2996.jpg,皖A·F16668,226,512,342,110,ccpd_tilt=92_253
2997.jpg,皖A·F09092,158,505,342,111,ccpd_tilt=93_237
2998.jpg,皖A·F08992,186,465,342,110,ccpd_tilt=94_238
2999.jpg,皖A·D11223,202,505,329,115,ccpd_tilt=94_246
3000.jpg,皖A·F01662,207,585,326,116,ccpd_tilt=92_247
3001.jpg,皖A·D12346,179,511,360,105,ccpd_tilt=87_262
3002.jpg,皖A·D99335,148,544,360,106,ccpd_tilt=88_242
3003.jpg,皖A·D53320,173,507,384,99,ccpd_tilt=88_267
3004.jpg,皖A·F07677,148,505,360,105,ccpd_tilt=89_247
3005.jpg,皖A·D82599,173,544,384,99,ccpd_tilt=91_238
3006.jpg,皖A·D99923,78,483,293,129,ccpd_tilt=94_252
3007.jpg,皖A·DB5758,192,505,339,112,ccpd_tilt=92_256
3008.jpg,皖A·D20997,155,550,380,100,ccpd_tilt=89_254
3009.jpg,皖A·D43201,187,469,364,104,ccpd_tilt=90_241
3010.jpg,皖A·F10006,182,506,364,104,ccpd_tilt=91_259
3011.jpg,皖A·D19966,147,406,318,131,ccpd_tilt=98_111
3012.jpg,皖A·D06691,170,512,427,88,ccpd_tilt=91_244
3013.jpg,皖A·D44818,180,513,368,103,ccpd_tilt=88_240
3014.jpg,皖A·D02829,215,515,368,103,ccpd_tilt=89_249
3015.jpg,皖A·D87558,158,509,376,101,ccpd_tilt=90_256
3016.jpg,皖A·D10168,180,509,368,103,ccpd_tilt=90_257
3017.jpg,皖A·D37191,171,506,376,101,ccpd_tilt=90_258
3018.jpg,皖A·D18119,129,478,368,103,ccpd_tilt=91_250
3019.jpg,皖A·D12567,186,516,353,107,ccpd_tilt=90_261
3020.jpg,皖A·DB5758,134,512,346,109,ccpd_tilt=90_264
3021.jpg,皖A·D66929,190,511,346,109,ccpd_tilt=91_250
3022.jpg,皖A·D10121,161,527,438,86,ccpd_tilt=89_236
3023.jpg,皖A·D11223,139,481,412,92,ccpd_tilt=90_241
3024.jpg,苏C·D06772,157,451,417,91,ccpd_tilt=90_246
3025.jpg,皖A·D06686,162,462,417,91,ccpd_tilt=90_252
3026.jpg,皖A·D13727,136,499,417,90,ccpd_tilt=90_258
3027.jpg,皖A·D32872,161,513,389,97,ccpd_tilt=91_259
3028.jpg,皖A·D22666,167,468,398,95,ccpd_tilt=90_252
3029.jpg,皖A·D18097,161,525,398,95,ccpd_tilt=91_255
3030.jpg,皖A·D55222,175,515,357,106,ccpd_tilt=92_251
3031.jpg,皖A·D86768,124,504,357,106,ccpd_tilt=94_249
3032.jpg,皖A·D49798,196,552,343,111,ccpd_tilt=94_237
3033.jpg,皖A·D32399,141,507,385,99,ccpd_tilt=90_235
3034.jpg,皖A·DB7881,211,534,330,114,ccpd_tilt=90_268
3035.jpg,皖A·D88359,191,507,350,109,ccpd_tilt=92_266
3036.jpg,皖A·D53909,138,494,403,94,ccpd_tilt=90_263
3037.jpg,皖A·F07677,166,552,381,100,ccpd_tilt=90_244
3038.jpg,皖A·D32737,176,511,381,99,ccpd_tilt=90_262
3039.jpg,皖A·DC9093,157,476,381,99,ccpd_tilt=91_250
3040.jpg,皖A·D98718,177,512,381,99,ccpd_tilt=91_253
3041.jpg,皖A·D69558,186,464,394,96,ccpd_tilt=87_235
3042.jpg,皖A·DB9703,181,493,408,93,ccpd_tilt=90_241
3043.jpg,皖A·F03733,147,496,408,93,ccpd_tilt=90_249
3044.jpg,皖A·D69558,176,517,377,101,ccpd_tilt=90_264
3045.jpg,皖A·D38992,168,586,369,103,ccpd_tilt=90_245
3046.jpg,皖A·D49798,154,534,423,89,ccpd_tilt=90_255
3047.jpg,皖A·DB4777,141,511,373,101,ccpd_tilt=88_253
3048.jpg,皖A·D13727,297,468,354,107,ccpd_tilt=89_260
3049.jpg,皖A·D12368,228,505,354,107,ccpd_tilt=93_238
3050.jpg,皖A·D19096,187,506,347,110,ccpd_tilt=92_249
3051.jpg,皖A·D10121,252,506,347,110,ccpd_tilt=92_259
3052.jpg,皖A·F18866,181,553,347,110,ccpd_tilt=94_234
3053.jpg,皖A·D44616,169,552,390,98,ccpd_tilt=89_232
3054.jpg,皖A·DB8897,145,481,390,97,ccpd_tilt=90_243
3055.jpg,皖A·D19966,137,457,434,87,ccpd_tilt=90_253
3056.jpg,苏C·D09035,244,501,310,122,ccpd_tilt=97_240
3057.jpg,皖A·D32737,167,507,334,114,ccpd_tilt=93_251
3058.jpg,皖A·F03788,190,506,334,114,ccpd_tilt=95_240
3059.jpg,皖A·F02980,202,504,386,98,ccpd_tilt=91_237
3060.jpg,皖A·D05869,136,507,351,109,ccpd_tilt=93_243
3061.jpg,皖A·D04566,186,512,362,105,ccpd_tilt=90_261
3062.jpg,皖A·D88818,166,479,395,96,ccpd_tilt=89_263
3063.jpg,皖A·DB8738,126,549,395,96,ccpd_tilt=91_250
3064.jpg,苏C·D08523,200,499,395,96,ccpd_tilt=91_261
3065.jpg,皖A·D00518,194,426,317,133,ccpd_tilt=96_252
3066.jpg,皖A·D58582,158,518,409,93,ccpd_tilt=90_247
3067.jpg,皖A·D13777,146,562,409,93,ccpd_tilt=90_258
3068.jpg,皖A·D18896,175,506,366,104,ccpd_tilt=91_256
3069.jpg,皖A·F02668,146,525,419,91,ccpd_tilt=90_255
3070.jpg,皖A·F03733,210,513,370,103,ccpd_tilt=89_251
3071.jpg,皖A·D61007,129,505,341,112,ccpd_tilt=91_270
3072.jpg,皖A·D88091,178,506,355,107,ccpd_tilt=90_250
3073.jpg,皖A·D26399,218,474,355,108,ccpd_tilt=90_252
3074.jpg,皖A·D26629,156,511,400,95,ccpd_tilt=90_249
3075.jpg,津A·F15488,127,511,348,109,ccpd_tilt=90_263
3076.jpg,皖A·D49979,188,464,348,109,ccpd_tilt=92_258
3077.jpg,皖A·D04030,201,479,320,131,ccpd_tilt=96_248
3078.jpg,皖A·D16008,202,388,291,144,ccpd_tilt=83_269
3079.jpg,皖A·D37963,133,470,359,106,ccpd_tilt=177_91
3080.jpg,皖A·D69558,185,507,359,106,ccpd_tilt=92_249
3081.jpg,皖A·F07289,152,513,405,94,ccpd_tilt=89_247
3082.jpg,皖A·D15201,167,512,387,98,ccpd_tilt=89_249
3083.jpg,皖A·D11000,191,513,387,98,ccpd_tilt=90_253
3084.jpg,皖A·D05568,116,543,430,89,ccpd_tilt=90_259
3085.jpg,皖A·D13766,177,480,387,98,ccpd_tilt=90_266
3086.jpg,皖A·D12688,198,448,281,136,ccpd_tilt=98_256
3087.jpg,贵H·F11111,180,470,345,111,ccpd_tilt=93_251
3088.jpg,皖A·D45671,173,549,363,105,ccpd_tilt=90_258
3089.jpg,皖A·D68181,158,552,415,92,ccpd_tilt=91_261
3090.jpg,皖A·D18868,126,432,379,100,ccpd_tilt=89_255
3091.jpg,皖A·D61066,171,552,379,101,ccpd_tilt=90_264
3092.jpg,皖A·DB8636,135,506,379,101,ccpd_tilt=91_239
3093.jpg,皖A·D76505,120,506,317,121,ccpd_tilt=93_264
3094.jpg,皖A·D02771,176,416,318,133,ccpd_tilt=95_251
3095.jpg,皖A·D08132,196,449,318,133,ccpd_tilt=97_99
3096.jpg,皖A·D85369,191,525,375,102,ccpd_tilt=89_261
3097.jpg,皖A·D49900,154,468,375,102,ccpd_tilt=92_259
3098.jpg,皖A·D38992,159,547,323,118,ccpd_tilt=93_269
3099.jpg,皖A·D19979,168,467,401,95,ccpd_tilt=89_263
3100.jpg,皖A·D41456,143,522,401,95,ccpd_tilt=90_243
3101.jpg,皖A·F00005,186,526,401,95,ccpd_tilt=90_249
3102.jpg,皖A·D55980,162,459,401,95,ccpd_tilt=90_255
3103.jpg,皖A·F07000,165,476,401,95,ccpd_tilt=92_261
3104.jpg,皖A·F08068,171,511,356,107,ccpd_tilt=87_249
3105.jpg,皖A·D26629,150,486,406,95,ccpd_tilt=90_260
3106.jpg,皖A·F03733,187,507,339,113,ccpd_tilt=87_254
3107.jpg,皖A·D43383,179,504,339,113,ccpd_tilt=92_254
3108.jpg,皖A·D16669,175,554,360,106,ccpd_tilt=90_254
3109.jpg,皖A·D05869,169,505,360,106,ccpd_tilt=91_245
3110.jpg,皖A·D18268,188,512,360,106,ccpd_tilt=91_262
3111.jpg,浙A·F60260,210,515,388,98,ccpd_tilt=91_262
3112.jpg,皖A·D12821,168,495,291,132,ccpd_tilt=96_257
3113.jpg,皖A·D45889,165,563,426,90,ccpd_tilt=90_239
3114.jpg,皖A·D41456,38,537,426,90,ccpd_tilt=90_244
3115.jpg,皖A·D06691,149,501,411,93,ccpd_tilt=91_239
3116.jpg,皖A·D75258,172,512,397,96,ccpd_tilt=90_247
3117.jpg,皖A·D66929,189,483,421,91,ccpd_tilt=88_237
3118.jpg,皖N·D09722,172,511,364,105,ccpd_tilt=92_253
3119.jpg,皖A·D56665,149,476,368,104,ccpd_tilt=89_254
3120.jpg,皖A·F00095,126,486,437,88,ccpd_tilt=90_265
3121.jpg,皖A·D88803,180,505,380,101,ccpd_tilt=91_256
3122.jpg,皖A·D26629,149,509,380,101,ccpd_tilt=91_263
3123.jpg,皖A·D98718,126,513,372,103,ccpd_tilt=90_243
3124.jpg,皖A·F07070,138,511,376,101,ccpd_tilt=90_257
3125.jpg,皖A·DB5882,162,506,402,95,ccpd_tilt=90_246
3126.jpg,皖A·F16999,172,543,389,99,ccpd_tilt=90_264
3127.jpg,皖A·D11888,160,526,427,90,ccpd_tilt=90_253
3128.jpg,皖A·D11151,179,506,361,106,ccpd_tilt=90_261
3129.jpg,皖A·D05310,92,507,340,113,ccpd_tilt=89_259
3130.jpg,皖A·D08815,162,509,412,93,ccpd_tilt=90_267
3131.jpg,皖A·D38827,173,501,398,96,ccpd_tilt=90_261
3132.jpg,皖A·F03788,169,542,398,97,ccpd_tilt=91_257
3133.jpg,皖A·D16898,163,499,398,96,ccpd_tilt=91_258
3134.jpg,皖A·F00155,172,511,365,105,ccpd_tilt=91_255
3135.jpg,皖A·D62208,173,506,365,105,ccpd_tilt=93_259
3136.jpg,皖A·D50550,148,478,354,108,ccpd_tilt=92_245
3137.jpg,皖A·09670D,169,547,354,108,ccpd_tilt=92_254
3138.jpg,皖A·D13727,156,504,354,108,ccpd_tilt=92_263
3139.jpg,皖A·F00095,181,523,381,100,ccpd_tilt=89_264
3140.jpg,皖A·D19788,165,480,381,101,ccpd_tilt=90_246
3141.jpg,皖A·F02029,153,515,381,101,ccpd_tilt=90_262
3142.jpg,皖A·D10808,166,509,381,101,ccpd_tilt=90_268
3143.jpg,皖A·D18808,173,554,369,104,ccpd_tilt=90_263
3144.jpg,皖A·D10723,144,534,403,95,ccpd_tilt=90_249
3145.jpg,皖C·F00585,146,509,377,102,ccpd_tilt=91_260
3146.jpg,皖A·D35199,142,434,312,136,ccpd_tilt=80_122
3147.jpg,皖A·D58867,128,507,394,98,ccpd_tilt=90_260
3148.jpg,皖A·D49786,163,501,334,115,ccpd_tilt=93_247
3149.jpg,皖A·D13777,145,490,408,94,ccpd_tilt=90_269
3150.jpg,苏C·D02020,234,505,328,117,ccpd_tilt=87_271
3151.jpg,皖A·D19899,278,411,260,148,ccpd_tilt=104_254
3152.jpg,皖A·D65516,194,511,351,109,ccpd_tilt=87_247
3153.jpg,皖A·D68055,181,507,351,110,ccpd_tilt=90_247
3154.jpg,皖A·D55644,171,481,390,99,ccpd_tilt=90_255
3155.jpg,皖A·D01668,98,511,351,109,ccpd_tilt=90_257
3156.jpg,皖A·D50004,161,549,351,109,ccpd_tilt=92_244
3157.jpg,皖A·D83683,151,480,413,93,ccpd_tilt=90_236
3158.jpg,皖A·DT0972,107,353,298,142,ccpd_tilt=98_251
3159.jpg,皖A·DB1238,150,485,399,97,ccpd_tilt=171_100
3160.jpg,皖N·D09722,163,515,399,96,ccpd_tilt=90_249
3161.jpg,皖A·DC6688,134,528,418,92,ccpd_tilt=90_253
3162.jpg,皖A·D26399,160,520,399,97,ccpd_tilt=90_256
3163.jpg,皖A·DB2768,163,589,399,97,ccpd_tilt=90_258
3164.jpg,皖A·DB1266,215,515,366,105,ccpd_tilt=90_269
3165.jpg,皖A·D18116,176,468,366,105,ccpd_tilt=91_248
3166.jpg,皖A·D57958,147,513,366,105,ccpd_tilt=92_263
3167.jpg,皖A·D29878,158,486,404,96,ccpd_tilt=90_250
3168.jpg,皖A·F00211,105,489,404,95,ccpd_tilt=90_267
3169.jpg,皖A·D33248,121,500,348,110,ccpd_tilt=92_267
3170.jpg,皖A·D18899,130,516,370,104,ccpd_tilt=90_259
3171.jpg,皖A·D86766,219,512,370,104,ccpd_tilt=91_263
3172.jpg,苏C·D09458,180,552,378,102,ccpd_tilt=90_257
3173.jpg,皖A·D23068,164,481,395,97,ccpd_tilt=90_260
3174.jpg,皖A·D13598,123,554,374,103,ccpd_tilt=87_246
3175.jpg,皖A·D51055,166,520,374,103,ccpd_tilt=90_254
3176.jpg,皖A·DC5877,124,536,277,139,ccpd_tilt=88_267
3177.jpg,皖A·F11777,149,517,391,99,ccpd_tilt=88_239
3178.jpg,皖A·DA5558,154,423,332,116,ccpd_tilt=88_255
3179.jpg,皖A·D33248,203,500,332,116,ccpd_tilt=89_270
3180.jpg,皖A·DT1060,158,479,321,132,ccpd_tilt=97_250
3181.jpg,皖A·DB8959,153,465,352,109,ccpd_tilt=88_261
3182.jpg,皖A·D49666,156,493,400,96,ccpd_tilt=91_262
3183.jpg,皖A·D15518,223,548,352,109,ccpd_tilt=92_236
3184.jpg,皖A·D57566,163,509,323,120,ccpd_tilt=91_246
3185.jpg,皖A·D08567,286,509,363,107,ccpd_tilt=89_267
3186.jpg,粤B·F24960,187,512,363,106,ccpd_tilt=91_255
3187.jpg,皖A·D28797,308,459,290,147,ccpd_tilt=99_244
3188.jpg,皖A·D19830,139,479,387,99,ccpd_tilt=87_264
3189.jpg,皖N·D09722,168,507,387,100,ccpd_tilt=90_264
3190.jpg,皖A·D13800,201,511,387,99,ccpd_tilt=92_247
3191.jpg,皖A·D12821,154,469,342,113,ccpd_tilt=93_258
3192.jpg,皖A·D53880,143,547,367,105,ccpd_tilt=91_267
3193.jpg,皖A·D11288,215,513,367,105,ccpd_tilt=92_256
3194.jpg,皖A·D10680,113,491,435,89,ccpd_tilt=90_253
3195.jpg,皖A·F11509,157,522,405,95,ccpd_tilt=90_253
3196.jpg,皖A·D61201,115,547,405,95,ccpd_tilt=90_263
3197.jpg,皖A·F07009,169,502,383,100,ccpd_tilt=91_253
3198.jpg,皖A·DA5558,179,547,356,108,ccpd_tilt=90_90
3199.jpg,皖N·D09765,225,509,371,104,ccpd_tilt=90_248
3200.jpg,皖A·F00758,169,543,349,111,ccpd_tilt=92_246
3201.jpg,皖A·D00915,180,505,375,103,ccpd_tilt=89_259
3202.jpg,皖A·DB6345,114,432,415,93,ccpd_tilt=90_253
3203.jpg,皖S·D05829,172,469,360,107,ccpd_tilt=88_263
3204.jpg,皖A·D97798,197,506,336,115,ccpd_tilt=91_264
3205.jpg,京A·DG4380,136,500,360,107,ccpd_tilt=92_237
3206.jpg,皖A·D20776,219,401,295,145,ccpd_tilt=99_245
3207.jpg,皖A·D20718,210,470,346,112,ccpd_tilt=91_244
3208.jpg,皖A·D19966,135,473,346,112,ccpd_tilt=93_251
