"filename","plate_text","x","y","w","h","legality","plate_type","notes"
"0001.jpg","","7","4","87","36","legal","common","auto_yolo;conf=0.1314"
"2560.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2561.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2562.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2563.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2564.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2565.jpg","","36","9","79","28","legal","common","auto_yolo;conf=0.0118"
"2566.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2567.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2568.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2569.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2570.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2571.jpg","","29","2","84","40","legal","common","auto_yolo;conf=0.0226"
"2572.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2573.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2574.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2575.jpg","","12","6","83","33","legal","common","auto_yolo;conf=0.3599"
"2576.jpg","","34","8","86","31","legal","common","auto_yolo;conf=0.0396"
"2577.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2578.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2579.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2580.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2581.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2582.jpg","","6","7","88","35","legal","common","auto_yolo;conf=0.3933"
"2583.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2584.jpg","","33","3","83","40","legal","common","auto_yolo;conf=0.0104"
"2585.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2586.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2587.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2588.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2589.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2590.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2591.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2592.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2593.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2594.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2595.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2596.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2597.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2598.jpg","","34","11","87","31","legal","common","auto_yolo;conf=0.0619"
"2599.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2600.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2601.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2602.jpg","","0","18","82","30","legal","common","auto_yolo;conf=0.0944"
"2603.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2604.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2605.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2606.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2607.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2608.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2609.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2610.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2611.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2612.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2613.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2614.jpg","","5","5","86","35","legal","common","auto_yolo;conf=0.0506"
"2615.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2616.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2617.jpg","","35","8","87","31","legal","common","auto_yolo;conf=0.0256"
"2618.jpg","","12","2","82","40","legal","common","auto_yolo;conf=0.0224"
"2619.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2620.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2621.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2622.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2623.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2624.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2625.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2626.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2627.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2628.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2629.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2630.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2631.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2632.jpg","","1","14","80","29","legal","common","auto_yolo;conf=0.2676"
"2633.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2634.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2635.jpg","","16","3","91","37","legal","common","auto_yolo;conf=0.0478"
"2636.jpg","","7","14","82","28","legal","common","auto_yolo;conf=0.2789"
"2637.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2638.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2639.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2640.jpg","","3","8","87","34","legal","common","auto_yolo;conf=0.3711"
"2641.jpg","","6","16","83","28","legal","common","auto_yolo;conf=0.1134"
"2642.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2643.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2644.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2645.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2646.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2647.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2648.jpg","","3","6","87","38","legal","common","auto_yolo;conf=0.0269"
"2649.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2650.jpg","","102","42","25","6","legal","common","auto_yolo;conf=0.0130"
"2651.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2652.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2653.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2654.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2655.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2656.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2657.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2658.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2659.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2660.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2661.jpg","","12","8","86","34","legal","common","auto_yolo;conf=0.4311"
"2662.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2663.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2664.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2665.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2666.jpg","","8","10","86","33","legal","common","auto_yolo;conf=0.4203"
"2667.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2668.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2669.jpg","","36","13","84","26","legal","common","auto_yolo;conf=0.0205"
"2670.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2671.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2672.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2673.jpg","","35","9","85","28","legal","common","auto_yolo;conf=0.2160"
"2674.jpg","","6","7","88","36","legal","common","auto_yolo;conf=0.0797"
"2675.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2676.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2677.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2678.jpg","","12","8","82","33","legal","common","auto_yolo;conf=0.4169"
"2679.jpg","","6","16","82","26","legal","common","auto_yolo;conf=0.2949"
"2680.jpg","","3","9","82","32","legal","common","auto_yolo;conf=0.0377"
"2681.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2682.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2683.jpg","","7","11","87","31","legal","common","auto_yolo;conf=0.3886"
"2684.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2685.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2686.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2687.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2688.jpg","","5","7","88","37","legal","common","auto_yolo;conf=0.0936"
"2689.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2690.jpg","","0","13","82","35","legal","common","auto_yolo;conf=0.0101"
"2691.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2692.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2693.jpg","","41","41","25","7","legal","common","auto_yolo;conf=0.0156"
"2694.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2695.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2696.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2697.jpg","","8","12","88","31","legal","common","auto_yolo;conf=0.3995"
"2698.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2699.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2700.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2701.jpg","","7","7","87","37","legal","common","auto_yolo;conf=0.1420"
"2702.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2703.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2704.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2705.jpg","","10","12","83","29","legal","common","auto_yolo;conf=0.3500"
"2706.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2707.jpg","","18","2","82","41","legal","common","auto_yolo;conf=0.0104"
"2708.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2709.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2710.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2711.jpg","","14","2","83","41","legal","common","auto_yolo;conf=0.0130"
"2712.jpg","","4","18","85","25","legal","common","auto_yolo;conf=0.3751"
"2713.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2714.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2715.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2716.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2717.jpg","","33","7","90","37","legal","common","auto_yolo;conf=0.0119"
"2718.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2719.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2720.jpg","","7","12","88","31","legal","common","auto_yolo;conf=0.0193"
"2721.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2722.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2723.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2724.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2725.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2726.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2727.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2728.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2729.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2730.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2731.jpg","","16","13","87","26","legal","common","auto_yolo;conf=0.6476"
"2732.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2733.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2734.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2735.jpg","","40","13","79","26","legal","common","auto_yolo;conf=0.0657"
"2736.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2737.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2738.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2739.jpg","","45","4","83","38","legal","common","auto_yolo;conf=0.0189"
"2740.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2741.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2742.jpg","","14","9","90","34","legal","common","auto_yolo;conf=0.1779"
"2743.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2744.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2745.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2746.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2747.jpg","","3","13","85","29","legal","common","auto_yolo;conf=0.2639"
"2748.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2749.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2750.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2751.jpg","","44","13","76","25","legal","common","auto_yolo;conf=0.4561"
"2752.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2753.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2754.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2755.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2756.jpg","","35","10","77","27","legal","common","auto_yolo;conf=0.0116"
"2757.jpg","","41","13","78","25","legal","common","auto_yolo;conf=0.3755"
"2758.jpg","","9","8","86","35","legal","common","auto_yolo;conf=0.1877"
"2759.jpg","","5","13","83","29","legal","common","auto_yolo;conf=0.2143"
"2760.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2761.jpg","","18","3","86","38","legal","common","auto_yolo;conf=0.0715"
"2762.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2763.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2764.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2765.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2766.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2767.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2768.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2769.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2770.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2771.jpg","","82","39","34","9","legal","common","auto_yolo;conf=0.0138"
"2772.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2773.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2774.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2775.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2776.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2777.jpg","","56","12","72","33","legal","common","auto_yolo;conf=0.0420"
"2778.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2779.jpg","","5","6","86","38","legal","common","auto_yolo;conf=0.0323"
"2780.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2781.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2782.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2783.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2784.jpg","","6","7","87","37","legal","common","auto_yolo;conf=0.1657"
"2785.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2786.jpg","","3","17","84","29","legal","common","auto_yolo;conf=0.0156"
"2787.jpg","","0","5","83","35","legal","common","auto_yolo;conf=0.0916"
"2788.jpg","","0","17","83","24","legal","common","auto_yolo;conf=0.0868"
"2789.jpg","","0","37","36","11","legal","common","auto_yolo;conf=0.0125"
"2790.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2791.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2792.jpg","","33","12","90","31","legal","common","auto_yolo;conf=0.0340"
"2793.jpg","","6","15","84","27","legal","common","auto_yolo;conf=0.5054"
"2794.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2795.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2796.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2797.jpg","","0","6","75","33","legal","common","auto_yolo;conf=0.0321"
"2798.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2799.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2800.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2801.jpg","","41","3","81","39","legal","common","auto_yolo;conf=0.0220"
"2802.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2803.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2804.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2805.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2806.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2807.jpg","","6","5","86","36","legal","common","auto_yolo;conf=0.0857"
"2808.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2809.jpg","","12","8","83","32","legal","common","auto_yolo;conf=0.1717"
"2810.jpg","","5","18","87","24","legal","common","auto_yolo;conf=0.2763"
"2811.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2812.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2813.jpg","","8","12","84","30","legal","common","auto_yolo;conf=0.2987"
"2814.jpg","","34","13","89","30","legal","common","auto_yolo;conf=0.0135"
"2815.jpg","","9","16","83","30","legal","common","auto_yolo;conf=0.1215"
"2816.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2817.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2818.jpg","","31","2","88","40","legal","common","auto_yolo;conf=0.0194"
"2819.jpg","","4","12","87","31","legal","common","auto_yolo;conf=0.0345"
"2820.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"2821.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
